#DEBUT TROLLS
1337530;Gowap Apprivoisé [Ancien];10;-32;-1
2345331;Gowap Apprivoisé [Jeune];10;-23;-1
1249540;Gowap Apprivoisé [Ancien];12;-54;-1
2290377;Gowap Apprivoisé [Mature];15;-19;-1
2422894;Rat [Bébé];16;-20;-1
2362100;Gowap Apprivoisé [Jeune];17;-17;-1
2391203;Familier [Jeune];18;-57;-1
515804;Gowap Apprivoisé [Ancêtre];18;-14;-1
1229893;Gowap Apprivoisé [Ancien] Koumal;20;-51;-1
2421831;Goblin [Nouveau];21;-57;-1
689641;Gowap Apprivoisé [Ancien];21;-14;-1
2415873;Ombre [Naissante];25;-26;-1
#FIN MONSTRES
#DEBUT TRESORS
6692931;Potion;-7;-44;-9
1974857;Arme (1 main);22;-32;-13
6587463;Potion;-12;-22;-9
6555882;Potion;3;-34;-6
3339653;Armure;22;-32;-13
6708185;Arme (2 mains);-9;-39;-14
6176694;Armure;24;-53;-13
6709316;Composant;1;-34;-6
6718222;Composant;-21;-33;-11
6728124;Composant;19;-58;-6
5991084;Arme (1 main);-13;-31;-9
3462850;Arme (2 mains);22;-32;-13
3690910;Bidouille;-12;-5;0
6548068;Arme (1 main);13;-22;-13
6606560;Arme (2 mains);-21;-44;-13
6675894;Arme (1 main);-4;-10;-12
4577718;Bidouille;10;-42;-2
6410513;Armure;25;-11;-5
6654370;Potion;-16;-39;-13
6637138;Potion;21;-20;-5
6631926;Potion;10;-29;-8
6714898;Potion;7;-5;-1
6738469;Potion;-21;-28;-4
2674998;Arme (1 main);-2;-30;0
6534259;Armure;-21;-55;-6
6511307;Potion;18;-25;-7
5982847;Arme (1 main);-5;-23;-13
6050160;Arme (1 main);-17;-23;-12
6740036;Gigots de Gob;11;-6;-9
5722743;Armure;-22;-33;-12
6556693;Bottes;-29;-53;-5
5625302;Arme (1 main);-22;-7;-7
6352135;Armure;-22;-44;-11
5801497;Bidouille;-29;-48;-2
6292691;Arme (1 main);-15;-25;-12
997583;Arme (2 mains);23;-29;-11
2068878;Armure;22;-32;-13
6611898;Potion;8;-30;-9
5298608;Armure;-23;-22;-11
6703610;Potion;12;-42;-6
6668570;Potion;10;-58;-4
6713738;Composant;16;-5;-4
5155593;Arme (1 main);-13;-24;-14
4741354;Armure;11;-59;-11
6693268;Potion;10;-10;-9
6149957;Arme (2 mains);4;-42;-12
6691740;Arme (1 main);10;-42;0
5809536;Arme (1 main);-27;-48;-7
4841469;Armure;-16;-11;-8
1707431;Arme (1 main);22;-32;-13
6511917;Arme (2 mains);-27;-42;-10
6710798;Composant;-25;-41;-4
6522228;Potion;-16;-39;-13
6616639;Potion;11;-18;-3
4783482;Arme (2 mains);22;-53;-12
2447659;Bidouille;-20;-10;-10
6566344;Arme (1 main);-5;-48;-11
6041862;Armure;-16;-35;-12
6396947;Armure;14;-13;-4
4154889;Arme (2 mains);22;-32;-13
6611952;Arme (1 main);-13;-45;-8
6739980;Gigots de Gob;-2;-16;-2
6599147;Armure;-18;-8;-3
6651902;Armure;-11;-37;-12
6677872;Potion;16;-9;-7
3211178;Bidouille;21;-20;-5
6722564;Composant;-25;-41;-4
6718070;Composant;15;-17;-8
6371655;Armure;-15;-52;-5
2511175;Bidouille;8;-32;-13
6703838;Composant;8;-14;-13
5125706;Arme (2 mains);6;-35;-10
6732868;Composant;-15;-24;-9
3263676;Arme (1 main);7;-23;-7
6359204;Arme (1 main);21;-30;-4
6726165;Gigots de Gob;-4;-11;-5
5461570;Armure;5;-44;-6
3904786;Armure;-8;-33;-12
6276379;Armure;-3;-34;-5
6713740;Casque;-26;-13;-9
6170946;Armure;-8;-40;-12
6437818;Armure;-4;-49;-4
6736563;Gigots de Gob;-24;-30;-3
6163320;Arme (1 main);-28;-10;0
6702722;Potion;-9;-39;-11
6721746;Composant;-18;-23;-7
6510992;Arme (1 main);1;-19;-2
5881828;Armure;-28;-28;-7
6407582;Armure;17;-53;-6
6734918;Gigots de Gob;-1;-24;-10
6537815;Armure;-18;-32;-11
5833996;Arme (1 main);-7;-55;-13
6721745;Arme (1 main);-18;-23;-7
6523137;Armure;-27;-32;-8
6004423;Arme (1 main);-15;-52;-5
6710472;Armure;-12;-46;-8
5539879;Armure;22;-53;-11
6349011;Armure;-29;-53;0
6707246;Potion;21;-23;-8
6097894;Arme (2 mains);-9;-46;-11
6004233;Arme (2 mains);15;-37;-4
6723880;Gigots de Gob;11;-58;-3
2026985;Arme (2 mains);13;-32;-1
6101329;Armure;-20;-44;-8
6112621;Armure;25;-16;-4
4836464;Arme (2 mains);-7;-55;-14
6446314;Armure;24;-45;-6
2332363;Arme (1 main);22;-32;-13
3292198;Bidouille;0;-35;0
6604103;Arme (1 main);-21;-17;-5
6033632;Armure;9;-47;-3
1154304;Arme (2 mains);22;-32;-13
5328877;Bidouille;-27;-47;-2
6726669;Composant;7;-16;-3
6740763;Bottes;21;-21;-1
6518315;Potion;6;-8;-4
6731831;Composant;-15;-24;-9
6704515;Arme (1 main);-23;-44;-5
2539775;Arme (1 main);4;-42;-12
6571640;Arme (2 mains);9;-29;-13
6724948;Potion;-5;-48;-6
6258294;Arme (2 mains);-15;-33;-9
6736565;Composant;-24;-30;-3
6594332;Potion;-6;-50;-13
5986980;Arme (2 mains);5;-44;-6
6732235;Gigots de Gob;20;-51;-9
3713821;Arme (2 mains);22;-32;-13
6343276;Armure;-17;-41;-4
6288893;Arme (1 main);-5;-41;-3
6384683;Arme (1 main);4;-31;-6
6573406;Armure;12;-32;-13
6493725;Arme (1 main);-20;-10;-14
6725207;Composant;8;-14;-1
6739774;Composant;6;-10;-3
6203315;Arme (2 mains);-29;-58;-7
6728396;Gigots de Gob;-4;-33;-12
6596326;Armure;10;-44;-4
5432386;Arme (1 main);20;-53;-6
5930529;Bottes;5;-58;-13
5870942;Arme (1 main);-5;-11;-12
4547189;Arme (2 mains);20;-34;-12
6561105;Armure;18;-56;-6
2569592;Bidouille;-26;-22;-8
6740395;Composant;-21;-38;-12
6718589;Gigots de Gob;18;-38;-1
6739541;Composant;-19;-51;-1
6426773;Armure;18;-33;-13
6736364;Armure;-15;-24;-9
6716720;Composant;-4;-29;-2
6632613;Potion;-10;-27;-8
3014035;Bouclier;25;-58;-1
6503971;Armure;-9;-12;-2
6675589;Potion;-7;-46;-9
6709351;Bidouille;-2;-24;-10
6517135;Armure;-13;-7;-6
6699049;Potion;-22;-34;-11
6203506;Armure;-20;-36;-12
6732147;Gigots de Gob;10;-31;-7
3138701;Arme (2 mains);22;-32;-13
6576609;Arme (1 main);-12;-22;-9
6520612;Armure;21;-33;-6
6503514;Arme (1 main);2;-51;-10
4912879;Arme (1 main);7;-13;-11
5913469;Armure;-21;-15;-11
1628451;Armure;3;-45;0
6728902;Gigots de Gob;12;-11;-6
3453079;Armure;22;-33;-13
94995;Armure;22;-33;-13
6714855;Arme (2 mains);-20;-12;-4
6706398;Arme (1 main);-16;-52;-2
5885625;Arme (2 mains);-24;-10;-11
6278128;Bouclier;-20;-39;-7
6056033;Arme (1 main);-18;-33;-13
5854862;Arme (2 mains);-6;-30;-7
6734915;Composant;-15;-24;-9
1086797;Armure;22;-33;-13
5327451;Arme (2 mains);-29;-20;-6
6394050;Arme (1 main);-17;-28;-6
6528515;Armure;22;-34;0
6698840;Potion;5;-28;-6
4053397;Arme (2 mains);22;-32;-13
6735497;Composant;10;-31;-7
6261359;Armure;15;-38;-4
6637236;Arme (1 main);22;-39;-5
2786136;Bidouille;25;-48;-1
6705975;Composant;1;-34;-6
6696785;Potion;10;-10;-9
6677406;Arme (2 mains);14;-47;-11
3035579;Bidouille;-18;-22;-11
6398451;Arme (2 mains);-21;-46;-8
6740646;Gigots de Gob;-19;-40;-3
5882449;Armure;12;-29;-8
6573782;Armure;-4;-30;-8
6731627;Composant;9;-39;-10
6717161;Composant;-10;-48;-3
4531373;Arme (1 main);22;-32;-13
6692207;Arme (1 main);-29;-6;-12
6738516;Gigots de Gob;23;-23;-7
6605631;Armure;-17;-55;-10
5805501;Armure;23;-22;-3
6600094;Arme (1 main);21;-53;-12
3697099;Arme (2 mains);22;-32;-13
6373372;Arme (1 main);-28;-20;-9
6704930;Arme (1 main);-25;-47;-14
6480316;Arme (1 main);20;-6;-14
6549929;Arme (1 main);-29;-58;-7
6259768;Armure;-24;-24;-14
6288394;Arme (2 mains);-15;-24;-14
6658971;Potion;-1;-43;-4
5168047;Armure;-22;-30;-8
6705468;Armure;7;-7;-4
6554808;Armure;24;-35;-7
6135941;Bottes;7;-12;-7
6722950;Arme (1 main);-21;-6;-10
6062538;Arme (1 main);14;-47;-10
5725756;Armure;-20;-8;-1
6384696;Armure;-8;-24;-8
6489369;Armure;6;-38;-8
6597538;Potion;9;-57;-3
6140743;Armure;20;-36;-14
6252112;Armure;-20;-5;-9
1522325;Arme (1 main);23;-29;-11
6665159;Arme (1 main);-5;-11;-13
6562859;Armure;-17;-28;-6
6740606;Gigots de Gob;-10;-20;-14
5747732;Arme (1 main);8;-7;-7
3536524;Bidouille;21;-20;-5
6067737;Arme (2 mains);7;-7;-4
6661671;Potion;-28;-40;-14
4478868;Armure;16;-19;-1
6739761;Composant;10;-43;-4
6363266;Armure;-11;-5;-13
4964599;Armure;-13;-54;-14
6482235;Armure;5;-48;-1
6120161;Arme (2 mains);25;-17;-2
5967709;Arme (1 main);-13;-42;-2
6722464;Gigots de Gob;-15;-17;-2
1327611;Arme (1 main);23;-29;-11
1091168;Armure;23;-29;-11
6712378;Gigots de Gob;-14;-9;-8
5050092;Armure;21;-30;-10
3114603;Bidouille;-29;-40;-11
5801303;Arme (1 main);-25;-58;-9
6713737;Potion;16;-5;-4
6336170;Arme (2 mains);-14;-42;-8
6720094;Gigots de Gob;19;-39;-1
5462008;Arme (1 main);22;-13;-12
6739760;Potion;10;-43;-4
6288542;Arme (1 main);23;-21;-13
6730614;Armure;-8;-49;-9
6461624;Arme (1 main);-20;-9;-6
4652975;Arme (2 mains);22;-32;-13
6691808;Potion;-27;-30;-3
6709735;Composant;-16;-14;-6
6368812;Armure;17;-54;-8
6628779;Arme (1 main);-23;-26;-14
6473063;Armure;-4;-56;-6
4696202;Arme (2 mains);21;-33;-13
961509;Arme (2 mains);22;-32;-13
6465694;Armure;-18;-16;-6
6728904;Composant;12;-11;-6
6739759;Gigots de Gob;10;-43;-4
3140677;Bidouille;17;-23;-6
6078309;Armure;-19;-29;-8
1614727;Arme (2 mains);23;-29;-11
6706765;Arme (2 mains);-24;-10;-11
6605346;Arme (2 mains);9;-19;-3
5839249;Armure;9;-49;-6
2343905;Bidouille;-11;-12;-13
3944510;Bidouille;-5;-27;0
6139433;Arme (1 main);-5;-43;-13
6709096;Composant;12;-26;-7
6619532;Arme (1 main);-24;-46;-8
6518629;Armure;1;-5;-5
6377343;Armure;2;-13;-11
6712407;Composant;-15;-15;-6
6129143;Arme (1 main);18;-31;-8
6428800;Arme (2 mains);-26;-14;-4
1506491;Arme (1 main);23;-29;-11
6673189;Composant;21;-23;-8
6025425;Potion;-27;-7;0
6222849;Arme (2 mains);-18;-57;-10
4355015;Arme (2 mains);22;-32;-13
6714049;Composant;-14;-9;-8
6507604;Armure;-16;-37;-13
6381168;Arme (2 mains);-4;-49;-3
1239772;Armure;23;-29;-11
5026480;Armure;11;-35;-1
6554567;Armure;-24;-47;-11
6687677;Arme (1 main);19;-22;-13
6723461;Composant;-17;-30;-5
6256166;Bouclier;19;-47;-1
6679881;Potion;2;-24;-5
2816847;Arme (2 mains);22;-32;-13
4884141;Bidouille;15;-56;-4
6683572;Potion;15;-20;-4
4994263;Bidouille;17;-18;-7
4995132;Armure;11;-35;-1
5678202;Arme (2 mains);-22;-17;-10
2361489;Armure;22;-32;-13
6159306;Armure;20;-57;-7
6635323;Arme (1 main);-24;-55;-14
6262718;Bouclier;0;-50;-7
1697028;Armure;11;-49;-5
6639556;Armure;-23;-18;-10
6726570;Potion;-5;-48;-6
6245503;Arme (1 main);-25;-15;-12
6053756;Armure;-20;-12;-13
6719649;Composant;-9;-39;-4
6736033;Gigots de Gob;-8;-13;-10
6703256;Arme (1 main);-29;-54;-5
5740130;Arme (1 main);-22;-36;-14
6409987;Armure;-1;-39;-10
5906795;Armure;-19;-31;-7
6566147;Arme (1 main);-9;-39;-4
4472076;Arme (1 main);22;-57;-5
2910767;Arme (2 mains);22;-32;-13
6436036;Armure;17;-44;-4
6719989;Composant;6;-56;-12
6420796;Potion;7;-12;-7
5189786;Arme (1 main);-3;-36;-6
3177224;Arme (2 mains);22;-32;-13
6495020;Armure;-22;-42;-7
6686671;Arme (1 main);-8;-6;-4
6731332;Armure;10;-27;-4
6736703;Gigots de Gob;-1;-40;-2
5763111;Armure;13;-26;-8
6384796;Armure;-16;-50;-4
6739731;Arme (1 main);-6;-9;-3
6607844;Arme (1 main);22;-21;-10
6385437;Armure;9;-33;-12
6347109;Arme (1 main);-9;-30;-11
6424858;Arme (1 main);-22;-21;-5
6698260;Potion;-11;-5;-11
6720574;Potion;-8;-13;-11
6241149;Armure;14;-22;-10
6581037;Armure;-2;-59;-5
6662920;Potion;16;-30;-4
6134837;Armure;-28;-11;-5
6573342;Armure;24;-12;-13
6419177;Arme (1 main);-6;-5;-11
6452627;Armure;-17;-50;-10
6131428;Armure;-13;-56;-13
6284006;Armure;16;-9;-8
6713625;Composant;-22;-29;-9
6658055;Arme (2 mains);13;-33;-4
6723659;Gigots de Gob;7;-16;-3
6264165;Armure;-8;-42;-14
2890396;Bidouille;16;-14;-4
6675481;Potion;4;-52;-3
6099895;Armure;-23;-37;-14
3276030;Talisman;-24;-8;0
6717604;Composant;7;-34;-11
5959979;Arme (2 mains);-29;-53;0
1578885;Arme (1 main);25;-35;-8
6568989;Potion;4;-37;-5
6650485;Composant;-2;-37;-7
6417933;Arme (1 main);8;-21;-10
6659083;Potion;0;-16;-13
6561748;Arme (1 main);-19;-22;-5
6735010;Casque;5;-57;-5
6527826;Armure;6;-36;-10
6004887;Arme (1 main);19;-52;-12
6738470;Composant;-21;-28;-4
6643928;Potion;24;-22;-5
6728823;Composant;-15;-21;-10
792308;Armure;23;-29;-11
4301815;Armure;22;-32;-13
6708218;Potion;20;-17;-1
5369522;Arme (2 mains);25;-45;-12
6706863;Composant;-24;-46;-11
6739732;Composant;-6;-9;-3
6532987;Bouclier;-3;-33;-3
2351488;Bottes;22;-32;-13
6719763;Potion;5;-9;-6
6246330;Arme (1 main);-20;-6;-5
6707895;Composant;12;-36;-5
6289623;Arme (1 main);20;-15;-14
6730608;Armure;-3;-23;-6
6724949;Composant;-5;-48;-6
6476183;Arme (2 mains);-6;-5;-11
6328795;Arme (1 main);-14;-27;-8
6736984;Potion;-10;-20;-14
6716927;Composant;-24;-47;-11
6351512;Arme (2 mains);-29;-5;-14
6572763;Potion;20;-36;-10
6720986;Composant;-23;-23;-13
5749832;Armure;-6;-32;-7
6670571;Bouclier;8;-50;-3
6663615;Armure;-28;-15;0
6321099;Armure;12;-53;-6
6674422;Potion;10;-22;-4
6727466;Gigots de Gob;-12;-47;-9
6689405;Arme (2 mains);24;-7;-2
6412465;Arme (1 main);-16;-6;-9
6734895;Composant;-13;-25;-9
6612729;Arme (1 main);8;-36;-4
6242610;Arme (1 main);-4;-20;-8
5686245;Arme (2 mains);-20;-10;-10
5459008;Armure;25;-56;-4
6739149;Gigots de Gob;12;-9;-1
6549341;Armure;10;-34;-14
6461223;Arme (1 main);21;-33;-14
6469499;Armure;9;-37;-8
1760615;Armure;22;-33;-13
6738801;Composant;-4;-57;-2
5434630;Armure;-28;-22;-10
6383148;Armure;-11;-22;-13
5651003;Armure;-16;-53;-8
5543318;Arme (2 mains);-18;-39;-12
6735839;Composant;9;-39;-10
5862566;Arme (1 main);-18;-54;-11
6620104;Potion;11;-37;-8
6727790;Composant;-25;-11;-11
1550418;Bouclier;3;-45;0
6456391;Armure;10;-42;0
6574140;Arme (1 main);6;-51;-13
6604847;Armure;20;-10;-5
6409511;Arme (1 main);8;-30;-11
5129494;Armure;11;-35;-1
6173239;Arme (1 main);1;-57;-6
6739773;Potion;6;-10;-3
3088383;Armure;22;-32;-13
5227178;Arme (1 main);-16;-5;-10
6691072;Potion;18;-37;-4
6221666;Arme (1 main);-29;-17;-13
6400511;Armure;24;-10;-1
6049972;Arme (1 main);-9;-7;-10
6624073;Arme (2 mains);22;-36;-5
6376005;Arme (1 main);15;-33;-7
6704940;Potion;-9;-39;-12
6571060;Armure;20;-48;-1
4042698;Bidouille;9;-21;-10
6520414;Armure;6;-20;-12
6671347;Armure;-12;-11;-9
1040765;Bouclier;-26;-16;-12
6191692;Arme (1 main);-11;-31;-3
6711735;Composant;-25;-11;-13
6658754;Potion;-9;-29;-2
6123760;Bottes;-1;-54;-10
6467237;Armure;12;-8;-4
6729408;Potion;-15;-24;-9
5991975;Bouclier;-13;-5;-9
2973289;Arme (2 mains);3;-45;0
2981735;Arme (1 main);22;-32;-13
6733975;Gigots de Gob;3;-21;-5
6669626;Armure;-15;-35;-14
6650459;Potion;10;-58;-4
6727788;Gigots de Gob;-25;-11;-11
2045551;Arme (1 main);22;-32;-13
6615786;Arme (2 mains);16;-24;-8
6399211;Arme (2 mains);-21;-31;-7
6224228;Armure;21;-35;-7
6465718;Arme (1 main);6;-26;-1
6529577;Arme (1 main);1;-54;-8
5634406;Composant;8;-49;-14
6517628;Arme (1 main);16;-51;-4
3498770;Bidouille;14;-27;-10
3432354;Bidouille;18;-24;-7
6498786;Arme (1 main);8;-48;-5
6706489;Composant;-23;-11;-11
2062042;Armure;22;-32;-13
6671126;Potion;-3;-32;-14
6735808;Composant;23;-57;-1
6721166;Potion;-18;-5;-7
6631082;Armure;-8;-45;-4
6192517;Armure;-2;-44;0
5364749;Bidouille;-8;-13;-4
6419420;Arme (2 mains);-23;-38;-14
6732930;Gigots de Gob;10;-58;-3
4379976;Arme (2 mains);-18;-39;-12
6165806;Arme (2 mains);14;-37;-14
3843385;Armure;11;-35;-1
5109058;Armure;8;-12;-11
6608532;Potion;-10;-37;-5
6720985;Arme (2 mains);-23;-23;-13
6681333;Potion;-5;-6;-11
6655262;Arme (1 main);10;-30;-7
6645038;Bottes;9;-35;-4
6694036;Parchemin;-29;-21;-10
3902598;Arme (1 main);22;-32;-13
6638945;Arme (1 main);-24;-45;-4
6702579;Composant;1;-34;-6
5297867;Arme (2 mains);-15;-34;-8
3101711;Arme (2 mains);22;-32;-13
6275967;Armure;-7;-23;-3
6314346;Arme (1 main);-19;-31;-7
6067233;Arme (2 mains);-9;-56;-14
3433898;Bidouille;17;-25;-6
5944190;Armure;18;-46;-6
5312491;Armure;-1;-52;-6
6167377;Armure;22;-59;-7
6046294;Armure;20;-53;-13
5142003;Arme (1 main);22;-33;-13
5715;Arme (1 main);23;-29;-11
6270825;Armure;-23;-15;-6
6596877;Arme (2 mains);-24;-13;-6
6260318;Armure;9;-49;-5
6334377;Arme (1 main);-5;-34;-7
1713686;Armure;22;-33;-13
6340400;Armure;22;-32;-14
5813608;Arme (1 main);-9;-47;-9
5170920;Armure;-16;-50;-4
6666136;Armure;0;-58;-6
2783863;Armure;11;-35;-1
6222319;Armure;23;-27;-9
388955;Arme (1 main);23;-29;-11
3047716;Bidouille;-27;-22;-10
6589947;Armure;18;-56;-6
6403056;Armure;-19;-53;-9
965123;Armure;22;-32;-13
6719453;Potion;-22;-9;-7
6641552;Armure;-23;-26;-14
1927110;Arme (2 mains);21;-33;-13
6571882;Armure;-21;-25;-3
6433596;Arme (1 main);-17;-22;-10
6735807;Arme (1 main);23;-57;-1
6009375;Arme (2 mains);-7;-55;-14
6528124;Armure;7;-12;-7
2096405;Arme (1 main);-22;-35;-14
6511486;Arme (1 main);17;-34;-14
6348600;Arme (2 mains);4;-30;-3
6679087;Potion;-11;-43;-4
6610397;Armure;15;-38;-4
6605431;Armure;-15;-36;-8
6209298;Arme (1 main);12;-7;-10
6695309;Armure;25;-17;-2
6706584;Potion;-1;-5;-1
6676367;Arme (1 main);0;-18;-4
5192809;Arme (2 mains);-3;-18;-14
5791445;Arme (1 main);-24;-23;-11
6717159;Gigots de Gob;-10;-48;-3
4647808;Arme (1 main);22;-32;-13
6567256;Armure;-10;-37;-13
6736430;Gigots de Gob;20;-5;-13
6717227;Composant;-17;-21;-12
6705974;Potion;1;-34;-6
6702196;Potion;14;-33;-8
2349497;Arme (2 mains);22;-32;-13
6722232;Composant;2;-33;-2
6342958;Arme (2 mains);-12;-42;-3
6573539;Arme (1 main);0;-32;-2
6616991;Potion;9;-37;-8
2583543;Armure;6;-49;0
6740393;Gigots de Gob;-21;-38;-12
6725087;Composant;19;-58;-6
6699114;Potion;-22;-16;-3
6723465;Gigots de Gob;22;-8;-2
4560000;Bidouille;10;-42;-2
6103161;Armure;-12;-42;-13
5288823;Arme (2 mains);8;-48;-8
6735442;Composant;6;-15;-3
6712405;Potion;-15;-15;-6
6717996;Composant;-6;-15;-11
6530402;Armure;8;-30;-14
6735441;Armure;6;-15;-3
6652687;Potion;-2;-37;-7
6716269;Arme (1 main);7;-39;-6
6735440;Gigots de Gob;6;-15;-3
6708186;Composant;-9;-39;-14
6671709;Armure;-4;-12;-6
6143093;Arme (1 main);25;-7;-4
3178945;Arme (1 main);22;-32;-13
6667500;Armure;-9;-9;-9
6065496;Arme (2 mains);-10;-37;-13
6718755;Potion;-8;-13;-11
6386000;Arme (1 main);-22;-33;-12
5422614;Armure;24;-34;-4
6734482;Composant;16;-8;-2
6723882;Composant;11;-58;-3
6445279;Arme (2 mains);-29;-12;-10
6659165;Arme (1 main);-9;-29;-2
6536440;Arme (2 mains);-15;-30;-4
6347058;Arme (1 main);-16;-59;-10
6639613;Armure;9;-35;-4
6334005;Arme (2 mains);11;-9;-11
6690709;Arme (2 mains);6;-37;-11
6740352;Composant;25;-5;-13
5326467;Arme (2 mains);-1;-7;-7
5598128;Arme (1 main);1;-24;-14
6729845;Potion;19;-22;-2
6347427;Armure;12;-19;-3
6736087;Potion;-13;-23;-9
6733594;Gigots de Gob;-26;-47;-1
6709252;Potion;8;-29;-5
4170408;Arme (2 mains);22;-32;-13
6731625;Gigots de Gob;9;-39;-10
6683268;Composant;-25;-9;-10
6065787;Arme (2 mains);24;-31;-7
485734;Arme (1 main);22;-32;-13
6519979;Arme (1 main);9;-45;-14
6699217;Potion;-6;-40;-6
6629921;Spécial;12;-29;-8
6662759;Armure;11;-24;-10
6740038;Composant;11;-6;-9
6584276;Potion;15;-35;-9
4985316;Arme (1 main);22;-32;-13
6205840;Arme (1 main);-12;-22;-9
6659296;Potion;10;-58;-4
6589734;Arme (1 main);8;-31;-3
5150472;Arme (2 mains);-14;-39;-5
6735009;Gigots de Gob;5;-57;-5
6735434;Composant;-18;-10;-9
6625692;Parchemin;-9;-28;-6
4926978;Armure;21;-32;-8
6727789;Potion;-25;-11;-11
6632245;Armure;22;-39;-5
6727468;Composant;-12;-47;-9
6197243;Arme (1 main);2;-21;-5
6697492;Potion;-26;-9;-12
6436008;Arme (1 main);12;-8;-8
6329356;Armure;11;-7;-6
6736985;Composant;-10;-20;-14
3084051;Bidouille;-24;-22;-10
6599980;Arme (1 main);9;-29;-13
5770651;Arme (2 mains);-29;-45;-12
6383337;Arme (2 mains);1;-18;-4
6086353;Armure;-20;-7;-7
5524728;Armure;25;-35;-7
6740764;Composant;21;-21;-1
3467355;Bidouille;14;-27;-10
6726164;Composant;19;-58;-6
6238258;Potion;15;-30;-14
6182389;Arme (1 main);-16;-35;-12
6233260;Arme (2 mains);-12;-46;-9
2650713;Arme (1 main);7;-27;-1
6589656;Armure;8;-21;-4
5737175;Arme (2 mains);-26;-48;-12
6714048;Bouclier;-14;-9;-8
6601935;Arme (1 main);17;-20;-13
6728822;Armure;-15;-21;-10
6735433;Arme (1 main);-18;-10;-9
6716718;Gigots de Gob;-4;-29;-2
6396214;Arme (2 mains);-16;-6;-8
6729614;Composant;11;-58;-3
6728398;Composant;-4;-33;-12
6718071;Gigots de Gob;4;-52;-3
6732932;Composant;10;-58;-3
6118985;Arme (1 main);-28;-27;-13
6228410;Arme (1 main);16;-40;-14
5146432;Arme (2 mains);-26;-33;-12
6557013;Arme (1 main);-5;-50;-4
2355237;Arme (1 main);22;-33;-13
6733064;Gigots de Gob;-27;-58;-4
6735432;Gigots de Gob;-18;-10;-9
2952986;Bidouille;22;-29;-4
6452011;Armure;21;-31;-13
4198946;Arme (2 mains);22;-32;-13
6205362;Arme (1 main);11;-39;-6
6386822;Armure;-14;-10;-12
6222639;Arme (1 main);-15;-52;-9
6529469;Arme (1 main);13;-17;-14
6062587;Arme (2 mains);-8;-37;-11
3497208;Armure;22;-32;-13
6420607;Armure;-24;-24;-7
6466601;Armure;24;-25;-13
6524405;Arme (1 main);-7;-34;-7
6609386;Arme (1 main);14;-25;-10
3479098;Bidouille;22;-29;-4
6737793;Composant;-15;-24;-9
6040175;Armure;-24;-48;-14
6205460;Arme (1 main);1;-31;-4
6722951;Composant;-21;-6;-10
6444515;Arme (1 main);23;-31;-4
5093100;Armure;-18;-44;-6
6712574;Armure;20;-15;-7
6721857;Gigots de Gob;-3;-15;-4
6015826;Arme (2 mains);-21;-51;-10
5554165;Arme (2 mains);-9;-49;-10
6724335;Composant;22;-26;-10
6540397;Potion;18;-20;-5
4335976;Arme (2 mains);22;-32;-13
6740608;Composant;-10;-20;-14
6517986;Armure;-24;-28;-10
6350433;Armure;-10;-37;-13
3813689;Armure;22;-32;-13
6268504;Bouclier;-28;-53;-13
6736365;Composant;-15;-24;-9
6627384;Armure;-7;-27;-12
6327431;Armure;-2;-16;-5
6480658;Arme (1 main);20;-42;-13
6696270;Armure;20;-22;-8
6739730;Gigots de Gob;-6;-9;-3
6739327;Gigots de Gob;-3;-33;-1
6543106;Arme (1 main);7;-28;-7
6404488;Arme (2 mains);-27;-50;-14
6726166;Potion;-4;-11;-5
6437691;Arme (1 main);11;-58;-13
6299899;Arme (2 mains);22;-32;-13
5225277;Arme (2 mains);18;-15;-9
6719611;Composant;19;-6;-10
6574600;Bouclier;-11;-5;-5
6698118;Potion;20;-25;-7
6613212;Potion;12;-36;-5
6716719;Talisman;-1;-26;-2
6325590;Armure;-12;-31;-11
6735236;Gigots de Gob;18;-10;-3
4644400;Bidouille;19;-23;-9
6700651;Potion;1;-47;-3
3383743;Arme (1 main);22;-33;-13
5212154;Armure;24;-21;-3
6602591;Arme (1 main);20;-35;-8
6031487;Bouclier;-8;-32;-11
4526196;Armure;-14;-19;-8
6701855;Armure;-24;-48;-14
6471028;Armure;-25;-24;-7
6691168;Talisman;-1;-30;-10
6005707;Arme (2 mains);-22;-37;-12
6581626;Potion;7;-15;-3
6687321;Armure;-10;-53;-13
6331112;Arme (1 main);25;-16;-5
6739540;Potion;-19;-51;-1
6381406;Arme (2 mains);24;-26;-5
6193637;Arme (1 main);-29;-47;-9
3918007;Armure;0;-50;-7
3805701;Armure;-9;-47;-9
6641526;Potion;-1;-22;-4
6709253;Composant;8;-29;-5
6716925;Gigots de Gob;-24;-47;-11
1961051;Armure;25;-58;-1
6070619;Armure;-8;-18;-12
6696965;Potion;7;-27;-6
5063445;Armure;-17;-41;-11
5199831;Armure;12;-55;-7
6598368;Potion;9;-41;-13
2253137;Armure;22;-33;-13
6621457;Potion;21;-42;-14
2511387;Armure;22;-32;-13
6266600;Armure;-28;-54;0
6306807;Armure;-17;-49;-10
6561844;Arme (1 main);18;-56;-6
2059334;Arme (2 mains);22;-32;-13
6688811;Potion;14;-13;-4
6671304;Potion;7;-51;-3
6710940;Composant;7;-12;-7
6508148;Arme (1 main);-6;-18;-2
1567831;Arme (2 mains);22;-32;-13
6598261;Potion;-23;-52;-13
6728911;Gigots de Gob;-18;-37;-7
6722465;Bottes;-15;-17;-2
